id,title,longitude,latitude,distancia,name_bicipark,address_bicipark
11026948,Iglesia Evangélica Avivamiento Emmanuel España,-3.7323123187363367,40.38519101985389,4367.164234792115,Bicipark Aviación,Parking Aviación Española
11027012,Iglesia Evangélica Buenas Nuevas la Gran Comisión,-3.7233440134536795,40.39240076651593,3976.319494547214,Bicipark Montalban,"Calle de Montalbán, 5"
11027019,Iglesia Evangélica Casa de la Misericordia,-3.734197628694965,40.39105388398816,4285.886050065066,Bicipark Aviación,Parking Aviación Española
11778176,Iglesia Evangélica Casa de Oración Alfredo Castro Camba 38,-3.670184738164075,40.38595471801731,3979.478581727926,Bicipark Montalban,"Calle de Montalbán, 5"
11744852,Iglesia Evangélica Centro de Misiones Kairos,-3.7294229863667314,40.38918327681501,4593.545470465176,Bicipark Montalban,"Calle de Montalbán, 5"
11745537,Iglesia Evangélica Centro de Salvación,-3.715179180845713,40.33869973474483,7655.689084267968,Bicipark Aviación,Parking Aviación Española
11772795,Iglesia Evangélica Emanuel Asambleas de Dios,-3.646865492459837,40.38965773372737,4889.553225742703,Bicipark Montalban,"Calle de Montalbán, 5"
11028319,Iglesia Evangélica Evangelizando las Naciones,-3.6938688031840106,40.35529078999778,6984.479649976545,Bicipark Montalban,"Calle de Montalbán, 5"
11744845,Iglesia Evangélica Filadelfia Armengot,-3.7187148158611465,40.396910203966605,3343.768699886147,Bicipark Montalban,"Calle de Montalbán, 5"
11744851,Iglesia Evangélica Fuente de Vida,-3.7312417599906453,40.39136955330053,4538.884549801185,Bicipark Aviación,Parking Aviación Española
11431454,Iglesia evangélica Fundación Federico Fliedner,-3.70421024880097,40.44493824188452,1249.5877461432347,Bicipark Orense,"Avenida General Perón, 27"
11745509,Iglesia Evangélica Isla de Patmos,-3.6809977145589596,40.35248166325973,7338.719469075575,Bicipark Montalban,"Calle de Montalbán, 5"
11431571,Iglesia Evangélica Jesús es el Señor Torre Fuerte,-3.739074970950569,40.38952280235475,3847.4631983497147,Bicipark Aviación,Parking Aviación Española
11028410,Iglesia Evangélica Manantial de Vida,-3.7130159457712084,40.379960391322925,4641.227276675073,Bicipark Montalban,"Calle de Montalbán, 5"
11769870,Iglesia Evangélica Ministerio Belem,-3.7327181507119738,40.38218662221814,4331.145002510512,Bicipark Aviación,Parking Aviación Española
11028415,Iglesia Evangélica Ministerio Pasión por Cristo,-3.7459391632325407,40.37160136859314,3467.508908833116,Bicipark Aviación,Parking Aviación Española
7065794,Iglesia Evangélica Ministerio Sembradores,-3.7415039307506968,40.40606887647842,4372.217113740673,Bicipark Aviación,Parking Aviación Española
11777515,Iglesia Evangélica Oteiza 45,-3.688095842219565,40.371042518166824,5235.459632163624,Bicipark Montalban,"Calle de Montalbán, 5"
11028554,Iglesia Evangélica Servidores de Vida,-3.738996818463832,40.387266618692394,3818.5039468352256,Bicipark Aviación,Parking Aviación Española
11770228,Iglesia Evangélica Sinaí,-3.7117610976737634,40.38087966202685,4504.99342701694,Bicipark Montalban,"Calle de Montalbán, 5"
7065706,Iglesia Evangélica Vino Nuevo el Rey Jesús,-3.7143270076698696,40.421834986222606,1800.0893077407093,Bicipark Villa de Paris,"Calle de Orellana, 23, 21"
